101802;220203;Zespół Szkół w Nowej Cerkwi|Nowa Cerkiew|ul. Szkolna 11 |89-641 Nowa Cerkiew;53.8368586 18.6590983;53.7049919 17.6859298;RANGE_INTERPOLATED;Szkolna 11, 89-620, Poland;street_address/
101803;220203;Zespół Szkół w Pawłowie|Pawłowo|ul. Tucholska 16 |89-620 Chojnice;53.6944002 17.5569252;53.6924897 17.6061327;GEOMETRIC_CENTER;Tucholska, Chojnice, Poland;route/
101804;220203;Wiejski Dom Kultury w Silnie|Silno|ul. Główna 49 |89-620 Chojnice;53.6944002 17.5569252;53.649896 17.7019059;ROOFTOP;Główna 49, 89-620 Silno, Poland;street_address/
101805;220203;Świetlica Wiejska w Racławkach|Racławki| 23 |89-620 Chojnice;53.6944002 17.5569252;50.7504637 22.5327165;APPROXIMATE;Poland;postal_code_prefix/postal_code
101806;220203;Szkoła Podstawowa w Ostrowitem|Ostrowite|ul. Szkolna 3 |89-620 Chojnice;53.6944002 17.5569252;53.6331859 17.668295;ROOFTOP;Szkolna 3, 89-620 Ostrowite, Poland;street_address/
101807;220203;Szkoła Podstawowa w Lichnowach|Lichnowy|ul. Szkolna 15 |89-620 Chojnice;53.6944002 17.5569252;54.1211554 18.7925236;RANGE_INTERPOLATED;Szkolna 15, 83-110, Poland;street_address/
101808;220203;Gimnazjum w Sławęcinie|Sławęcin|ul. Szkolna 11 |89-620 Chojnice;53.6944002 17.5569252;53.6017589 17.6137239;ROOFTOP;Szkolna 11, 89-620 Sławęcin, Poland;street_address/
101809;220203;Szkoła Podstawowa w Ogorzelinach|Ogorzeliny|ul. Obkaska 3 |89-665 Ogorzeliny;53.6029221 17.5552305;51.919438 19.145136;APPROXIMATE;Poland;country/political
101810;220203;Świetlica Wiejska w Nowym Dworze|Nowy Dwór| 19 2|89-665 Ogorzeliny;53.6029221 17.5552305;53.6242359 17.5507609;ROOFTOP;Nowy Dwór 19, 89-620 Nowy Dwór, Poland;street_address/
101811;220203;Szkoła Podstawowa w Nieżychowicach|Nieżychowice| 55 |89-620 Chojnice;53.6944002 17.5569252;53.6673563 17.5305623;ROOFTOP;Nieżychowice 55, 89-620 Nieżychowice, Poland;street_address/
101812;220204;Szkoła Podstawowa Nr 1 w Czersku|Czersk|ul. Dworcowa 8 |89-650 Czersk;53.7950936 17.9763977;53.797302 17.972648;ROOFTOP;Dworcowa 8, 89-650 Czersk, Poland;street_address/
101813;220204;Zespół Szkół im. Jana Pawła II w Czersku|Czersk|ul. Kościuszki 6 |89-650 Czersk;53.7950936 17.9763977;53.795409 17.9699;ROOFTOP;Kościuszki 6, 89-650 Czersk, Poland;street_address/
101814;220204;Remiza OSP w Czersku|Czersk|ul. Starogardzka 42 |89-650 Czersk;53.7950936 17.9763977;53.796103 17.982955;ROOFTOP;Starogardzka 42, 89-650 Czersk, Poland;street_address/
